"","UF","COD. UF","COD. MUNIC","NOME DO MUNICÍPIO","POPULAÇÃO ESTIMADA"
"4575","SC",42,"17758","Sul Brasil","2423"
"4576","SC",42,"17808","Taió","18486"
"4577","SC",42,"17907","Tangará","8662"
"4578","SC",42,"17956","Tigrinhos","1619"
"4579","SC",42,"18004","Tijucas","39155"
"4580","SC",42,"18103","Timbé do Sul","5343"
"4581","SC",42,"18202","Timbó","44977"
"4582","SC",42,"18251","Timbó Grande","7941"
"4583","SC",42,"18301","Três Barras","19366"
"4584","SC",42,"18350","Treviso","3966"
"4585","SC",42,"18400","Treze de Maio","7093"
"4586","SC",42,"18509","Treze Tílias","7991"
"4587","SC",42,"18608","Trombudo Central","7434"
"4588","SC",42,"18707","Tubarão","106422"
"4589","SC",42,"18756","Tunápolis","4525"
"4590","SC",42,"18806","Turvo","12990"
"4591","SC",42,"18855","União do Oeste","2412"
"4592","SC",42,"18905","Urubici","11273"
"4593","SC",42,"18954","Urupema","2459"
"4594","SC",42,"19002","Urussanga","21344"
"4595","SC",42,"19101","Vargeão","3571"
"4596","SC",42,"19150","Vargem","2432"
"4597","SC",42,"19176","Vargem Bonita","4451"
"4598","SC",42,"19200","Vidal Ramos","6329"
"4599","SC",42,"19309","Videira","53610"
"4600","SC",42,"19358","Vitor Meireles","4943"
"4601","SC",42,"19408","Witmarsum","3998"
"4602","SC",42,"19507","Xanxerê","51642"
"4603","SC",42,"19606","Xavantina","3903"
"4604","SC",42,"19705","Xaxim","28983"
"4605","SC",42,"19853","Zortéa","3398"
"4606","SC",42,"20000","Balneário Rincão","12946"
"4607","RS",43,"00034","Aceguá","4942"
"4608","RS",43,"00059","Água Santa","3743"
"4609","RS",43,"00109","Agudo","16401"
"4610","RS",43,"00208","Ajuricaba","6987"
"4611","RS",43,"00307","Alecrim","5827"
"4612","RS",43,"00406","Alegrete","73028"
"4613","RS",43,"00455","Alegria","3374"
"4614","RS",43,"00471","Almirante Tamandaré do Sul","1949"
"4615","RS",43,"00505","Alpestre","6067"
"4616","RS",43,"00554","Alto Alegre","1613"
"4617","RS",43,"00570","Alto Feliz","3036"
"4618","RS",43,"00604","Alvorada","211352"
"4619","RS",43,"00638","Amaral Ferrador","7085"
"4620","RS",43,"00646","Ametista do Sul","7403"
"4621","RS",43,"00661","André da Rocha","1343"
"4622","RS",43,"00703","Anta Gorda","5961"
"4623","RS",43,"00802","Antônio Prado","13045"
"4624","RS",43,"00851","Arambaré","3562"
"4625","RS",43,"00877","Araricá","5771"
"4626","RS",43,"00901","Aratiba","6189"
"4627","RS",43,"01008","Arroio do Meio","20967"
"4628","RS",43,"01057","Arroio do Sal","10279"
"4629","RS",43,"01073","Arroio do Padre","2951"
"4630","RS",43,"01107","Arroio dos Ratos","14177"
"4631","RS",43,"01206","Arroio do Tigre","13413"
"4632","RS",43,"01305","Arroio Grande","18238"
"4633","RS",43,"01404","Arvorezinha","10423"
"4634","RS",43,"01503","Augusto Pestana","6602"
"4635","RS",43,"01552","Áurea","3535"
"4636","RS",43,"01602","Bagé","121335"
"4637","RS",43,"01636","Balneário Pinhal","14363"
"4638","RS",43,"01651","Barão","6202"
"4639","RS",43,"01701","Barão de Cotegipe","6620"
"4640","RS",43,"01750","Barão do Triunfo","7519"
"4641","RS",43,"01800","Barracão","5256"
"4642","RS",43,"01859","Barra do Guarita","3257"
"4643","RS",43,"01875","Barra do Quaraí","4227"
"4644","RS",43,"01909","Barra do Ribeiro","13556"
"4645","RS",43,"01925","Barra do Rio Azul","1655"
"4646","RS",43,"01958","Barra Funda","2551"
"4647","RS",43,"02006","Barros Cassal","11182"
"4648","RS",43,"02055","Benjamin Constant do Sul","1958"
"4649","RS",43,"02105","Bento Gonçalves","121803"
"4650","RS",43,"02154","Boa Vista das Missões","2092"
"4651","RS",43,"02204","Boa Vista do Buricá","6712"
"4652","RS",43,"02220","Boa Vista do Cadeado","2468"
"4653","RS",43,"02238","Boa Vista do Incra","2616"
"4654","RS",43,"02253","Boa Vista do Sul","2778"
"4655","RS",43,"02303","Bom Jesus","11309"
"4656","RS",43,"02352","Bom Princípio","14255"
"4657","RS",43,"02378","Bom Progresso","1899"
"4658","RS",43,"02402","Bom Retiro do Sul","12390"
"4659","RS",43,"02451","Boqueirão do Leão","7702"
"4660","RS",43,"02501","Bossoroca","6205"
"4661","RS",43,"02584","Bozano","2111"
"4662","RS",43,"02600","Braga","3311"
"4663","RS",43,"02659","Brochier","5104"
"4664","RS",43,"02709","Butiá","20952"
"4665","RS",43,"02808","Caçapava do Sul","33548"
"4666","RS",43,"02907","Cacequi","12423"
"4667","RS",43,"03004","Cachoeira do Sul","81869"
"4668","RS",43,"03103","Cachoeirinha","131240"
"4669","RS",43,"03202","Cacique Doble","5074"
"4670","RS",43,"03301","Caibaté","4823"
"4671","RS",43,"03400","Caiçara","4700"
"4672","RS",43,"03509","Camaquã","66478"
"4673","RS",43,"03558","Camargo","2742"
"4674","RS",43,"03608","Cambará do Sul","6406"
"4675","RS",43,"03673","Campestre da Serra","3395"
"4676","RS",43,"03707","Campina das Missões","5398"
"4677","RS",43,"03806","Campinas do Sul","5438"
"4678","RS",43,"03905","Campo Bom","69458"
"4679","RS",43,"04002","Campo Novo","4376"
"4680","RS",43,"04101","Campos Borges","3295"
"4681","RS",43,"04200","Candelária","31421"
"4682","RS",43,"04309","Cândido Godói","6151"
"4683","RS",43,"04358","Candiota","9647"
"4684","RS",43,"04408","Canela","45488"
"4685","RS",43,"04507","Canguçu","56211"
"4686","RS",43,"04606","Canoas","348208"
"4687","RS",43,"04614","Canudos do Vale","1705"
"4688","RS",43,"04622","Capão Bonito do Sul","1641"
"4689","RS",43,"04630","Capão da Canoa","54051"
"4690","RS",43,"04655","Capão do Cipó","3699"
"4691","RS",43,"04663","Capão do Leão","25409"
"4692","RS",43,"04671","Capivari do Sul","4728"
"4693","RS",43,"04689","Capela de Santana","12064"
"4694","RS",43,"04697","Capitão","2763"
"4695","RS",43,"04705","Carazinho","62265"
"4696","RS",43,"04713","Caraá","8350"
"4697","RS",43,"04804","Carlos Barbosa","30241"
"4698","RS",43,"04853","Carlos Gomes","1351"
"4699","RS",43,"04903","Casca","9051"
"4700","RS",43,"04952","Caseiros","3216"
"4701","RS",43,"05009","Catuípe","8701"
"4702","RS",43,"05108","Caxias do Sul","517451"
"4703","RS",43,"05116","Centenário","2877"
"4704","RS",43,"05124","Cerrito","6047"
"4705","RS",43,"05132","Cerro Branco","4706"
"4706","RS",43,"05157","Cerro Grande","2296"
"4707","RS",43,"05173","Cerro Grande do Sul","12413"
"4708","RS",43,"05207","Cerro Largo","14189"
"4709","RS",43,"05306","Chapada","9239"
"4710","RS",43,"05355","Charqueadas","41258"
"4711","RS",43,"05371","Charrua","3252"
"4712","RS",43,"05405","Chiapetta","3719"
"4713","RS",43,"05439","Chuí","6770"
"4714","RS",43,"05447","Chuvisca","5480"
"4715","RS",43,"05454","Cidreira","16583"
"4716","RS",43,"05504","Ciríaco","4719"
"4717","RS",43,"05587","Colinas","2469"
"4718","RS",43,"05603","Colorado","3130"
"4719","RS",43,"05702","Condor","6759"
"4720","RS",43,"05801","Constantina","9907"
"4721","RS",43,"05835","Coqueiro Baixo","1495"
"4722","RS",43,"05850","Coqueiros do Sul","2286"
"4723","RS",43,"05871","Coronel Barros","2520"
"4724","RS",43,"05900","Coronel Bicaco","7268"
"4725","RS",43,"05934","Coronel Pilar","1614"
"4726","RS",43,"05959","Cotiporã","3838"
"4727","RS",43,"05975","Coxilha","2743"
"4728","RS",43,"06007","Crissiumal","13357"
"4729","RS",43,"06056","Cristal","8067"
"4730","RS",43,"06072","Cristal do Sul","2844"
"4731","RS",43,"06106","Cruz Alta","59922"
"4732","RS",43,"06130","Cruzaltense","1799"
"4733","RS",43,"06205","Cruzeiro do Sul","12402"
"4734","RS",43,"06304","David Canabarro","4736"
"4735","RS",43,"06320","Derrubadas","2761"
"4736","RS",43,"06353","Dezesseis de Novembro","2378"
"4737","RS",43,"06379","Dilermando de Aguiar","3002"
"4738","RS",43,"06403","Dois Irmãos","33119"
"4739","RS",43,"06429","Dois Irmãos das Missões","2008"
"4740","RS",43,"06452","Dois Lajeados","3405"
"4741","RS",43,"06502","Dom Feliciano","15487"
"4742","RS",43,"06551","Dom Pedro de Alcântara","2527"
"4743","RS",43,"06601","Dom Pedrito","38339"
"4744","RS",43,"06700","Dona Francisca","2999"
"4745","RS",43,"06734","Doutor Maurício Cardoso","4462"
"4746","RS",43,"06759","Doutor Ricardo","1975"
"4747","RS",43,"06767","Eldorado do Sul","41902"
"4748","RS",43,"06809","Encantado","22880"
"4749","RS",43,"06908","Encruzilhada do Sul","25960"
"4750","RS",43,"06924","Engenho Velho","982"
"4751","RS",43,"06932","Entre-Ijuís","8411"
"4752","RS",43,"06957","Entre Rios do Sul","2758"
"4753","RS",43,"06973","Erebango","2982"
"4754","RS",43,"07005","Erechim","106633"
"4755","RS",43,"07054","Ernestina","3170"
"4756","RS",43,"07104","Herval","6814"
"4757","RS",43,"07203","Erval Grande","4819"
"4758","RS",43,"07302","Erval Seco","6802"
"4759","RS",43,"07401","Esmeralda","3287"
"4760","RS",43,"07450","Esperança do Sul","2885"
"4761","RS",43,"07500","Espumoso","15591"
"4762","RS",43,"07559","Estação","5940"
"4763","RS",43,"07609","Estância Velha","50672"
"4764","RS",43,"07708","Esteio","83279"
"4765","RS",43,"07807","Estrela","34399"
"4766","RS",43,"07815","Estrela Velha","3650"
"4767","RS",43,"07831","Eugênio de Castro","2352"
"4768","RS",43,"07864","Fagundes Varela","2741"
"4769","RS",43,"07906","Farroupilha","73061"
"4770","RS",43,"08003","Faxinal do Soturno","6663"
"4771","RS",43,"08052","Faxinalzinho","2284"
"4772","RS",43,"08078","Fazenda Vilanova","4608"
"4773","RS",43,"08102","Feliz","13640"
"4774","RS",43,"08201","Flores da Cunha","31063"
"4775","RS",43,"08250","Floriano Peixoto","1737"
"4776","RS",43,"08300","Fontoura Xavier","10241"
"4777","RS",43,"08409","Formigueiro","6616"
"4778","RS",43,"08433","Forquetinha","2400"
"4779","RS",43,"08458","Fortaleza dos Valos","4285"
"4780","RS",43,"08508","Frederico Westphalen","31498"
"4781","RS",43,"08607","Garibaldi","35440"
"4782","RS",43,"08656","Garruchos","2886"
"4783","RS",43,"08706","Gaurama","5489"
"4784","RS",43,"08805","General Câmara","8361"
"4785","RS",43,"08854","Gentil","1626"
"4786","RS",43,"08904","Getúlio Vargas","16184"
"4787","RS",43,"09001","Giruá","15863"
"4788","RS",43,"09050","Glorinha","8204"
"4789","RS",43,"09100","Gramado","36555"
"4790","RS",43,"09126","Gramado dos Loureiros","2058"
"4791","RS",43,"09159","Gramado Xavier","4352"
"4792","RS",43,"09209","Gravataí","283620"
"4793","RS",43,"09258","Guabiju","1490"
"4794","RS",43,"09308","Guaíba","98239"
"4795","RS",43,"09407","Guaporé","25968"
"4796","RS",43,"09506","Guarani das Missões","7463"
"4797","RS",43,"09555","Harmonia","4917"
"4798","RS",43,"09571","Herveiras","3019"
"4799","RS",43,"09605","Horizontina","19389"
"4800","RS",43,"09654","Hulha Negra","6836"
"4801","RS",43,"09704","Humaitá","4736"
"4802","RS",43,"09753","Ibarama","4399"
"4803","RS",43,"09803","Ibiaçá","4699"
"4804","RS",43,"09902","Ibiraiaras","7265"
"4805","RS",43,"09951","Ibirapuitã","4000"
"4806","RS",43,"10009","Ibirubá","20413"
"4807","RS",43,"10108","Igrejinha","37340"
"4808","RS",43,"10207","Ijuí","83764"
"4809","RS",43,"10306","Ilópolis","4066"
"4810","RS",43,"10330","Imbé","23271"
"4811","RS",43,"10363","Imigrante","3100"
"4812","RS",43,"10405","Independência","6109"
"4813","RS",43,"10413","Inhacorá","2215"
"4814","RS",43,"10439","Ipê","6689"
"4815","RS",43,"10462","Ipiranga do Sul","1880"
"4816","RS",43,"10504","Iraí","7141"
"4817","RS",43,"10538","Itaara","5537"
"4818","RS",43,"10553","Itacurubi","3460"
"4819","RS",43,"10579","Itapuca","2065"
"4820","RS",43,"10603","Itaqui","37489"
"4821","RS",43,"10652","Itati","2397"
"4822","RS",43,"10702","Itatiba do Sul","3231"
"4823","RS",43,"10751","Ivorá","1881"
"4824","RS",43,"10801","Ivoti","24690"
"4825","RS",43,"10850","Jaboticaba","3773"
"4826","RS",43,"10876","Jacuizinho","2706"
"4827","RS",43,"10900","Jacutinga","3546"
"4828","RS",43,"11007","Jaguarão","26500"
"4829","RS",43,"11106","Jaguari","10765"
"4830","RS",43,"11122","Jaquirana","3662"
"4831","RS",43,"11130","Jari","3486"
"4832","RS",43,"11155","Jóia","8566"
"4833","RS",43,"11205","Júlio de Castilhos","19224"
"4834","RS",43,"11239","Lagoa Bonita do Sul","2921"
"4835","RS",43,"11254","Lagoão","6461"
"4836","RS",43,"11270","Lagoa dos Três Cantos","1607"
"4837","RS",43,"11304","Lagoa Vermelha","27778"
"4838","RS",43,"11403","Lajeado","85033"
"4839","RS",43,"11429","Lajeado do Bugre","2566"
"4840","RS",43,"11502","Lavras do Sul","7444"
"4841","RS",43,"11601","Liberato Salzano","5152"
"4842","RS",43,"11627","Lindolfo Collor","6125"
"4843","RS",43,"11643","Linha Nova","1719"
"4844","RS",43,"11700","Machadinho","5427"
"4845","RS",43,"11718","Maçambará","4562"
"4846","RS",43,"11734","Mampituba","2973"
"4847","RS",43,"11759","Manoel Viana","7307"
"4848","RS",43,"11775","Maquiné","6681"
"4849","RS",43,"11791","Maratá","2702"
"4850","RS",43,"11809","Marau","44858"
"4851","RS",43,"11908","Marcelino Ramos","4319"
"4852","RS",43,"11981","Mariana Pimentel","3888"
"4853","RS",43,"12005","Mariano Moro","2009"
"4854","RS",43,"12054","Marques de Souza","3995"
"4855","RS",43,"12104","Mata","4797"
"4856","RS",43,"12138","Mato Castelhano","2542"
"4857","RS",43,"12153","Mato Leitão","4573"
"4858","RS",43,"12179","Mato Queimado","1629"
"4859","RS",43,"12203","Maximiliano de Almeida","4314"
"4860","RS",43,"12252","Minas do Leão","8103"
"4861","RS",43,"12302","Miraguaí","4911"
"4862","RS",43,"12351","Montauri","1441"
"4863","RS",43,"12377","Monte Alegre dos Campos","3232"
"4864","RS",43,"12385","Monte Belo do Sul","2530"
"4865","RS",43,"12401","Montenegro","65721"
"4866","RS",43,"12427","Mormaço","3113"
"4867","RS",43,"12443","Morrinhos do Sul","2919"
"4868","RS",43,"12450","Morro Redondo","6589"
"4869","RS",43,"12476","Morro Reuter","6513"
"4870","RS",43,"12500","Mostardas","12847"
"4871","RS",43,"12609","Muçum","4961"
"4872","RS",43,"12617","Muitos Capões","3173"
"4873","RS",43,"12625","Muliterno","1897"
"4874","RS",43,"12658","Não-Me-Toque","17758"
"4875","RS",43,"12674","Nicolau Vergueiro","1674"
"4876","RS",43,"12708","Nonoai","11633"
"4877","RS",43,"12757","Nova Alvorada","3663"
"4878","RS",43,"12807","Nova Araçá","4826"
"4879","RS",43,"12906","Nova Bassano","10005"
"4880","RS",43,"12955","Nova Boa Vista","1753"
"4881","RS",43,"13003","Nova Bréscia","3337"
"4882","RS",43,"13011","Nova Candelária","2688"
"4883","RS",43,"13037","Nova Esperança do Sul","5410"
"4884","RS",43,"13060","Nova Hartz","21875"
"4885","RS",43,"13086","Nova Pádua","2558"
"4886","RS",43,"13102","Nova Palma","6515"
"4887","RS",43,"13201","Nova Petrópolis","21536"
"4888","RS",43,"13300","Nova Prata","27648"
"4889","RS",43,"13334","Nova Ramada","2218"
"4890","RS",43,"13359","Nova Roma do Sul","3717"
"4891","RS",43,"13375","Nova Santa Rita","29905"
"4892","RS",43,"13391","Novo Cabrais","4222"
"4893","RS",43,"13409","Novo Hamburgo","247032"
"4894","RS",43,"13425","Novo Machado","3256"
"4895","RS",43,"13441","Novo Tiradentes","2200"
"4896","RS",43,"13466","Novo Xingu","1712"
"4897","RS",43,"13490","Novo Barreiro","4175"
"4898","RS",43,"13508","Osório","46414"
"4899","RS",43,"13607","Paim Filho","3778"
"4900","RS",43,"13656","Palmares do Sul","11330"
"4901","RS",43,"13706","Palmeira das Missões","33131"
"4902","RS",43,"13805","Palmitinho","7056"
"4903","RS",43,"13904","Panambi","44128"
"4904","RS",43,"13953","Pantano Grande","9083"
"4905","RS",43,"14001","Paraí","7727"
"4906","RS",43,"14027","Paraíso do Sul","7623"
"4907","RS",43,"14035","Pareci Novo","3862"
"4908","RS",43,"14050","Parobé","58858"
"4909","RS",43,"14068","Passa Sete","5747"
"4910","RS",43,"14076","Passo do Sobrado","6574"
"4911","RS",43,"14100","Passo Fundo","204722"
"4912","RS",43,"14134","Paulo Bento","2299"
"4913","RS",43,"14159","Paverama","8515"
"4914","RS",43,"14175","Pedras Altas","1954"
"4915","RS",43,"14209","Pedro Osório","7706"
"4916","RS",43,"14308","Pejuçara","3857"
"4917","RS",43,"14407","Pelotas","343132"
"4918","RS",43,"14423","Picada Café","5738"
"4919","RS",43,"14456","Pinhal","2580"
"4920","RS",43,"14464","Pinhal da Serra","1918"
"4921","RS",43,"14472","Pinhal Grande","4329"
"4922","RS",43,"14498","Pinheirinho do Vale","4899"
"4923","RS",43,"14506","Pinheiro Machado","12195"
"4924","RS",43,"14548","Pinto Bandeira","3036"
"4925","RS",43,"14555","Pirapó","2254"
"4926","RS",43,"14605","Piratini","20704"
"4927","RS",43,"14704","Planalto","10019"
"4928","RS",43,"14753","Poço das Antas","2101"
"4929","RS",43,"14779","Pontão","3901"
"4930","RS",43,"14787","Ponte Preta","1524"
"4931","RS",43,"14803","Portão","37561"
"4932","RS",43,"14902","Porto Alegre","1488252"
"4933","RS",43,"15008","Porto Lucena","4594"
"4934","RS",43,"15057","Porto Mauá","2352"
"4935","RS",43,"15073","Porto Vera Cruz","1308"
"4936","RS",43,"15107","Porto Xavier","10194"
"4937","RS",43,"15131","Pouso Novo","1612"
"4938","RS",43,"15149","Presidente Lucena","2937"
"4939","RS",43,"15156","Progresso","6239"
"4940","RS",43,"15172","Protásio Alves","1938"
"4941","RS",43,"15206","Putinga","3889"
"4942","RS",43,"15305","Quaraí","22607"
"4943","RS",43,"15313","Quatro Irmãos","1856"
"4944","RS",43,"15321","Quevedos","2790"
"4945","RS",43,"15354","Quinze de Novembro","3803"
"4946","RS",43,"15404","Redentora","11669"
"4947","RS",43,"15453","Relvado","2079"
"4948","RS",43,"15503","Restinga Sêca","15744"
"4949","RS",43,"15552","Rio dos Índios","2660"
"4950","RS",43,"15602","Rio Grande","211965"
"4951","RS",43,"15701","Rio Pardo","38265"
"4952","RS",43,"15750","Riozinho","4676"
"4953","RS",43,"15800","Roca Sales","11471"
"4954","RS",43,"15909","Rodeio Bonito","5868"
"4955","RS",43,"15958","Rolador","2296"
"4956","RS",43,"16006","Rolante","21453"
"4957","RS",43,"16105","Ronda Alta","10617"
"4958","RS",43,"16204","Rondinha","5080"
"4959","RS",43,"16303","Roque Gonzales","6797"
"4960","RS",43,"16402","Rosário do Sul","39314"
"4961","RS",43,"16428","Sagrada Família","2605"
"4962","RS",43,"16436","Saldanha Marinho","2622"
"4963","RS",43,"16451","Salto do Jacuí","12481"
"4964","RS",43,"16477","Salvador das Missões","2733"
"4965","RS",43,"16501","Salvador do Sul","7889"
"4966","RS",43,"16600","Sananduva","16328"
"4967","RS",43,"16709","Santa Bárbara do Sul","7909"
"4968","RS",43,"16733","Santa Cecília do Sul","1634"
"4969","RS",43,"16758","Santa Clara do Sul","6681"
"4970","RS",43,"16808","Santa Cruz do Sul","131365"
"4971","RS",43,"16907","Santa Maria","283677"
"4972","RS",43,"16956","Santa Maria do Herval","6364"
"4973","RS",43,"16972","Santa Margarida do Sul","2578"
"4974","RS",43,"17004","Santana da Boa Vista","8067"
"4975","RS",43,"17103","Sant'Ana do Livramento","76321"
"4976","RS",43,"17202","Santa Rosa","73575"
"4977","RS",43,"17251","Santa Tereza","1726"
"4978","RS",43,"17301","Santa Vitória do Palmar","29483"
"4979","RS",43,"17400","Santiago","49360"
"4980","RS",43,"17509","Santo Ângelo","77568"
"4981","RS",43,"17558","Santo Antônio do Palma","2123"
"4982","RS",43,"17608","Santo Antônio da Patrulha","43171"
"4983","RS",43,"17707","Santo Antônio das Missões","10050"
"4984","RS",43,"17756","Santo Antônio do Planalto","2019"
"4985","RS",43,"17806","Santo Augusto","13848"
"4986","RS",43,"17905","Santo Cristo","14216"
"4987","RS",43,"17954","Santo Expedito do Sul","2305"
"4988","RS",43,"18002","São Borja","60019"
"4989","RS",43,"18051","São Domingos do Sul","3083"
"4990","RS",43,"18101","São Francisco de Assis","18205"
"4991","RS",43,"18200","São Francisco de Paula","21801"
"4992","RS",43,"18309","São Gabriel","62147"
"4993","RS",43,"18408","São Jerônimo","24412"
"4994","RS",43,"18424","São João da Urtiga","4641"
"4995","RS",43,"18432","São João do Polêsine","2543"
"4996","RS",43,"18440","São Jorge","2816"
"4997","RS",43,"18457","São José das Missões","2514"
"4998","RS",43,"18465","São José do Herval","1943"
"4999","RS",43,"18481","São José do Hortêncio","4865"
"5000","RS",43,"18499","São José do Inhacorá","2056"
"5001","RS",43,"18507","São José do Norte","27721"
"5002","RS",43,"18606","São José do Ouro","6922"
"5003","RS",43,"18614","São José do Sul","2437"
"5004","RS",43,"18622","São José dos Ausentes","3543"
"5005","RS",43,"18705","São Leopoldo","238648"
"5006","RS",43,"18804","São Lourenço do Sul","43540"
"5007","RS",43,"18903","São Luiz Gonzaga","33293"
"5008","RS",43,"19000","São Marcos","21658"
"5009","RS",43,"19109","São Martinho","5380"
"5010","RS",43,"19125","São Martinho da Serra","3231"
"5011","RS",43,"19158","São Miguel das Missões","7683"
"5012","RS",43,"19208","São Nicolau","5208"
"5013","RS",43,"19307","São Paulo das Missões","5720"
"5014","RS",43,"19356","São Pedro da Serra","3842"
"5015","RS",43,"19364","São Pedro das Missões","2017"
"5016","RS",43,"19372","São Pedro do Butiá","2949"
"5017","RS",43,"19406","São Pedro do Sul","16148"
"5018","RS",43,"19505","São Sebastião do Caí","25959"
"5019","RS",43,"19604","São Sepé","23555"
"5020","RS",43,"19703","São Valentim","3259"
"5021","RS",43,"19711","São Valentim do Sul","2245"
"5022","RS",43,"19737","São Valério do Sul","2729"
"5023","RS",43,"19752","São Vendelino","2266"
"5024","RS",43,"19802","São Vicente do Sul","8732"
"5025","RS",43,"19901","Sapiranga","80037"
"5026","RS",43,"20008","Sapucaia do Sul","141808"
"5027","RS",43,"20107","Sarandi","24763"
"5028","RS",43,"20206","Seberi","10713"
"5029","RS",43,"20230","Sede Nova","2891"
"5030","RS",43,"20263","Segredo","7444"
"5031","RS",43,"20305","Selbach","5107"
"5032","RS",43,"20321","Senador Salgado Filho","2770"
"5033","RS",43,"20354","Sentinela do Sul","5609"
"5034","RS",43,"20404","Serafina Corrêa","17795"
"5035","RS",43,"20453","Sério","1924"
"5036","RS",43,"20503","Sertão","5315"
"5037","RS",43,"20552","Sertão Santana","6537"
"5038","RS",43,"20578","Sete de Setembro","1950"
"5039","RS",43,"20602","Severiano de Almeida","3631"
"5040","RS",43,"20651","Silveira Martins","2374"
"5041","RS",43,"20677","Sinimbu","10162"
"5042","RS",43,"20701","Sobradinho","15005"
"5043","RS",43,"20800","Soledade","31035"
"5044","RS",43,"20859","Tabaí","4769"
"5045","RS",43,"20909","Tapejara","24552"
"5046","RS",43,"21006","Tapera","10577"
"5047","RS",43,"21105","Tapes","17332"
"5048","RS",43,"21204","Taquara","57584"
"5049","RS",43,"21303","Taquari","26885"
"5050","RS",43,"21329","Taquaruçu do Sul","3077"
"5051","RS",43,"21352","Tavares","5483"
"5052","RS",43,"21402","Tenente Portela","13434"
"5053","RS",43,"21436","Terra de Areia","11315"
"5054","RS",43,"21451","Teutônia","33766"
"5055","RS",43,"21469","Tio Hugo","3055"
"5056","RS",43,"21477","Tiradentes do Sul","5616"
"5057","RS",43,"21493","Toropi","2772"
"5058","RS",43,"21501","Torres","39064"
"5059","RS",43,"21600","Tramandaí","52632"
"5060","RS",43,"21626","Travesseiro","2334"
"5061","RS",43,"21634","Três Arroios","2643"
"5062","RS",43,"21667","Três Cachoeiras","11115"
"5063","RS",43,"21709","Três Coroas","28581"
"5064","RS",43,"21808","Três de Maio","23876"
"5065","RS",43,"21832","Três Forquilhas","2669"
"5066","RS",43,"21857","Três Palmeiras","4251"
"5067","RS",43,"21907","Três Passos","23852"
"5068","RS",43,"21956","Trindade do Sul","5791"
"5069","RS",43,"22004","Triunfo","29856"
"5070","RS",43,"22103","Tucunduva","5644"
"5071","RS",43,"22152","Tunas","4577"
"5072","RS",43,"22186","Tupanci do Sul","1459"
"5073","RS",43,"22202","Tupanciretã","24068"
"5074","RS",43,"22251","Tupandi","4939"
"5075","RS",43,"22301","Tuparendi","7810"
"5076","RS",43,"22327","Turuçu","3423"
"5077","RS",43,"22343","Ubiretama","1983"
"5078","RS",43,"22350","União da Serra","1118"
"5079","RS",43,"22376","Unistalda","2321"
"5080","RS",43,"22400","Uruguaiana","126866"
"5081","RS",43,"22509","Vacaria","66575"
"5082","RS",43,"22525","Vale Verde","3515"
"5083","RS",43,"22533","Vale do Sol","11828"
"5084","RS",43,"22541","Vale Real","5981"
"5085","RS",43,"22558","Vanini","2122"
"5086","RS",43,"22608","Venâncio Aires","71973"
"5087","RS",43,"22707","Vera Cruz","27099"
"5088","RS",43,"22806","Veranópolis","26533"
"5089","RS",43,"22855","Vespasiano Corrêa","1795"
"5090","RS",43,"22905","Viadutos","4690"
"5091","RS",43,"23002","Viamão","256302"
"5092","RS",43,"23101","Vicente Dutra","4599"
"5093","RS",43,"23200","Victor Graeff","2860"
"5094","RS",43,"23309","Vila Flores","3396"
"5095","RS",43,"23358","Vila Lângaro","2080"
"5096","RS",43,"23408","Vila Maria","4363"
"5097","RS",43,"23457","Vila Nova do Sul","4277"
"5098","RS",43,"23507","Vista Alegre","2739"
"5099","RS",43,"23606","Vista Alegre do Prata","1557"
"5100","RS",43,"23705","Vista Gaúcha","2855"
"5101","RS",43,"23754","Vitória das Missões","3092"
"5102","RS",43,"23770","Westfália","3031"
"5103","RS",43,"23804","Xangri-lá","16775"
"5104","MS",50,"00203","Água Clara","15776"
"5105","MS",50,"00252","Alcinópolis","5417"
"5106","MS",50,"00609","Amambai","39826"
"5107","MS",50,"00708","Anastácio","25237"
"5108","MS",50,"00807","Anaurilândia","9076"
"5109","MS",50,"00856","Angélica","10932"
"5110","MS",50,"00906","Antônio João","9020"
"5111","MS",50,"01003","Aparecida do Taboado","26069"
"5112","MS",50,"01102","Aquidauana","48029"
"5113","MS",50,"01243","Aral Moreira","12332"
"5114","MS",50,"01508","Bandeirantes","7266"
"5115","MS",50,"01904","Bataguassu","23325"
"5116","MS",50,"02001","Batayporã","11349"
"5117","MS",50,"02100","Bela Vista","24735"
"5118","MS",50,"02159","Bodoquena","7838"
"5119","MS",50,"02209","Bonito","22190"
"5120","MS",50,"02308","Brasilândia","11853"
"5121","MS",50,"02407","Caarapó","30593"
"5122","MS",50,"02605","Camapuã","13693"
"5123","MS",50,"02704","Campo Grande","906092"
"5124","MS",50,"02803","Caracol","6182"
"5125","MS",50,"02902","Cassilândia","22002"
"5126","MS",50,"02951","Chapadão do Sul","25865"
"5127","MS",50,"03108","Corguinho","6054"
"5128","MS",50,"03157","Coronel Sapucaia","15352"
"5129","MS",50,"03207","Corumbá","112058"
"5130","MS",50,"03256","Costa Rica","21142"
"5131","MS",50,"03306","Coxim","33459"
"5132","MS",50,"03454","Deodápolis","12984"
"5133","MS",50,"03488","Dois Irmãos do Buriti","11467"
"5134","MS",50,"03504","Douradina","5975"
"5135","MS",50,"03702","Dourados","225495"
"5136","MS",50,"03751","Eldorado","12400"
"5137","MS",50,"03801","Fátima do Sul","19170"
